group,method,display_method,scope,comparable,query_id,category,category_label,split,MRR@10,Hit@1,Hit@5,Hit@10,Recall@10,nDCG@10,gold_count,retrieved_gold_count
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_14,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_15,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_16,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_17,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_18,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_19,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_20,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_21,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_22,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_23,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_24,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.370291336443826,3.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_25,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_26,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_27,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.2,0.3391602052736161,5.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_28,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_29,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_30,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_31,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_32,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_33,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_34,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_35,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_36,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_37,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_38,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_39,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_40,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_41,4,Single-Hop,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_42,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_43,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_44,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_45,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_46,4,Single-Hop,test,0.125,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_47,4,Single-Hop,test,0.2,0.0,1.0,1.0,1.0,0.38685280723454163,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_48,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_49,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6934264036172708,2.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_50,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_51,4,Single-Hop,test,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_52,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_53,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_54,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_55,4,Single-Hop,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_56,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_57,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_58,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_59,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_60,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_61,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_62,4,Single-Hop,test,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_63,4,Single-Hop,test,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_64,4,Single-Hop,test,0.125,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_65,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_66,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_67,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_68,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_69,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_70,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_71,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_72,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_73,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_74,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_75,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_76,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,0.8503449055347546,2.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_77,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_78,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_80,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-30_qa_81,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_0,2,Temporal,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_1,2,Temporal,test,0.125,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_2,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_3,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_4,2,Temporal,test,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_5,2,Temporal,test,0.2,0.0,1.0,1.0,1.0,0.38685280723454163,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_6,1,Multi-Hop,test,0.2,0.0,1.0,1.0,0.25,0.15101961822780524,4.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_7,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_8,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_9,1,Multi-Hop,test,0.16666666666666666,0.0,0.0,1.0,0.5,0.21840743681816419,2.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_10,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_11,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.25,0.19519002499605084,4.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_12,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5706417189553201,2.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_13,2,Temporal,test,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_14,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_15,1,Multi-Hop,test,0.16666666666666666,0.0,0.0,1.0,0.5,0.21840743681816419,2.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_16,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_17,3,Open-Domain,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_18,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_19,1,Multi-Hop,test,0.1111111111111111,0.0,0.0,1.0,0.5,0.18457569677956817,2.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_20,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6240505200038379,2.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_21,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.5,0.38685280723454163,2.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_22,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_23,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.5,0.6131471927654584,2.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_24,2,Temporal,test,0.25,0.0,1.0,1.0,1.0,0.43067655807339306,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_25,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_26,1,Multi-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_27,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_28,1,Multi-Hop,test,0.1111111111111111,0.0,0.0,1.0,0.25,0.11751610475642714,4.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_29,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.5,0.38685280723454163,2.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_30,1,Multi-Hop,test,0.1,0.0,0.0,1.0,0.3333333333333333,0.13565197343244778,3.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_31,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_32,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_33,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_34,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_35,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_36,1,Multi-Hop,test,0.14285714285714285,0.0,0.0,1.0,1.0,0.39780880120575696,2.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_37,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.2,0.3391602052736161,5.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_38,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_39,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_40,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_41,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_42,1,Multi-Hop,test,1.0,1.0,1.0,1.0,1.0,0.8065735963827293,2.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_43,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_44,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.6666666666666666,0.7039180890341347,3.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_45,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_46,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_47,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_48,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_49,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_50,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_51,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_52,1,Multi-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6934264036172708,2.0,2.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_53,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_54,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_55,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_56,2,Temporal,test,1.0,1.0,1.0,1.0,0.5,0.6131471927654584,2.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_57,1,Multi-Hop,test,0.125,0.0,0.0,1.0,0.25,0.123151194370365,4.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_58,2,Temporal,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_59,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_60,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_61,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_62,1,Multi-Hop,test,0.25,0.0,1.0,1.0,0.5,0.2640681225725909,2.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_63,2,Temporal,test,1.0,1.0,1.0,1.0,0.5,0.6131471927654584,2.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_64,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_65,4,Single-Hop,test,0.25,0.0,1.0,1.0,1.0,0.43067655807339306,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_66,4,Single-Hop,test,0.1,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_67,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_68,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_69,4,Single-Hop,test,0.125,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_70,4,Single-Hop,test,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_71,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_72,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_73,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_74,4,Single-Hop,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_75,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_76,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_77,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_78,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_79,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_80,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_81,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_82,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_83,4,Single-Hop,test,0.2,0.0,1.0,1.0,1.0,0.38685280723454163,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_84,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_85,4,Single-Hop,test,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_86,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_87,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_88,4,Single-Hop,test,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_89,4,Single-Hop,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_90,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_91,2,Temporal,test,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_92,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_93,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_94,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Textual Retrieval Baselines,BM25,BM25,sample-scoped,True,conv-41_qa_95,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
