sequence,update_id,memory_id,version,operation,backend,phase,raw_committed,backend_error,processing_started_ns,rawerk_committed_ns,bm25_committed_ns,searchable_ns,retrieved_rank,queue_wait_ms,backend_commit_ms,view_update_ms,index_update_ms,visibility_probe_ms,update_to_searchable_ms,status
317,p53c-update-00000317,p53c-memory-0000175,2,update_relation,cassandra,stable_before_outage,1,,548810661599400,548810679616800,548810683638300,548810683972400,1,78.911,46.1632,18.0174,4.0215,0.3341,101.2843,success
318,p53c-update-00000318,p53c-memory-0000170,2,update_relation,cassandra,stable_before_outage,1,,548810718742900,548810740923200,548810743516500,548810743780500,1,85.9129,46.4841,22.1803,2.5933,0.264,110.9509,success
319,p53c-update-00000319,p53c-memory-0000100,2,update_relation,cassandra,stable_before_outage,1,,548810776730200,548810802895900,548810804300700,548810804813600,1,95.4122,57.2373,26.1657,1.4048,0.5129,123.496,success
320,p53c-update-00000320,p53c-memory-0000181,2,replace_relation,cassandra,stable_before_outage,1,,548810806513100,548810827263600,548810828958000,548810829107900,1,74.1818,36.4682,20.7505,1.6944,0.1499,96.7768,success
321,p53c-update-00000321,p53c-memory-0000192,1,insert_memory,cassandra,stable_before_outage,1,,548810860832000,548810878488400,548810879500900,548810879731500,1,79.1208,36.7641,17.6564,1.0125,0.2306,98.0206,success
322,p53c-update-00000322,p53c-memory-0000193,1,insert_memory,cassandra,stable_before_outage,1,,548810911634600,548810926782300,548810927393700,548810927520600,1,79.5835,37.4278,15.1477,0.6114,0.1269,95.4698,success
323,p53c-update-00000323,p53c-memory-0000194,1,insert_memory,cassandra,stable_before_outage,1,,548810958585600,548810988376900,548810990391400,548810990594600,1,76.0836,34.6597,29.7913,2.0145,0.2032,108.0929,success
324,p53c-update-00000324,p53c-memory-0000195,1,insert_memory,cassandra,stable_before_outage,1,,548811023948600,548811038329400,548811039711200,548811039938900,1,91.2178,42.7586,14.3808,1.3818,0.2277,107.2083,success
325,p53c-update-00000325,p53c-memory-0000196,1,insert_memory,cassandra,stable_before_outage,1,,548811072009300,548811085220900,548811086287100,548811086616500,1,89.9333,45.9409,13.2116,1.0662,0.3294,104.5415,success
326,p53c-update-00000326,p53c-memory-0000197,1,insert_memory,cassandra,stable_before_outage,1,,548811087591400,548811105627900,548811107041200,548811107472600,1,56.0189,34.1735,18.0365,1.4133,0.4314,75.9003,success
327,p53c-update-00000327,p53c-memory-0000015,2,update_relation,cassandra,stable_before_outage,1,,548811175803000,548811197215600,548811199487300,548811199940800,1,92.9202,43.6322,21.4126,2.2717,0.4535,117.0582,success
328,p53c-update-00000328,p53c-memory-0000179,2,update_relation,cassandra,stable_before_outage,1,,548811201216800,548811216151800,548811217783800,548811218191700,1,69.6537,33.9383,14.935,1.632,0.4079,86.6289,success
329,p53c-update-00000329,p53c-memory-0000041,3,update_relation,cassandra,stable_before_outage,1,,548811250176800,548811265934600,548811267055200,548811267449200,1,68.1854,43.7563,15.7578,1.1206,0.394,85.4582,success
330,p53c-update-00000330,p53c-memory-0000194,2,replace_relation,cassandra,stable_before_outage,1,,548811331501600,548811357162900,548811358610600,548811358968900,1,99.6738,52.6088,25.6613,1.4477,0.3583,127.1413,success
331,p53c-update-00000331,p53c-memory-0000198,1,insert_memory,cassandra,stable_before_outage,1,,548811360278400,548811375972400,548811376856400,548811377101400,1,78.8138,33.6863,15.694,0.884,0.245,95.637,success
332,p53c-update-00000332,p53c-memory-0000199,1,insert_memory,cassandra,stable_before_outage,1,,548811409104300,548811425031800,548811425828500,548811426089300,1,76.7553,43.7173,15.9275,0.7967,0.2608,93.7407,success
333,p53c-update-00000333,p53c-memory-0000200,1,insert_memory,cassandra,stable_before_outage,1,,548811457996700,548811472627500,548811473579000,548811473907900,1,76.6041,43.4677,14.6308,0.9515,0.3289,92.5155,success
334,p53c-update-00000334,p53c-memory-0000201,1,insert_memory,cassandra,stable_before_outage,1,,548811505801300,548811527293900,548811528593600,548811528877000,1,74.2263,42.306,21.4926,1.2997,0.2834,97.3024,success
335,p53c-update-00000335,p53c-memory-0000202,1,insert_memory,cassandra,stable_before_outage,1,,548811562918700,548811588674900,548811591944400,548811592549700,1,78.1358,42.9078,25.7562,3.2695,0.6053,107.7672,success
336,p53c-update-00000336,p53c-memory-0000203,1,insert_memory,cassandra,stable_before_outage,1,,548811625873700,548811646412400,548811654439700,548811654637100,1,93.662,55.3483,20.5387,8.0273,0.1974,122.4255,success
337,p53c-update-00000337,p53c-memory-0000117,2,update_relation,cassandra,stable_before_outage,1,,548811655816400,548811673117800,548811674296100,548811674482700,1,74.1899,42.1553,17.3014,1.1783,0.1866,92.8564,success
338,p53c-update-00000338,p53c-memory-0000160,3,update_relation,cassandra,stable_before_outage,1,,548811708494200,548811724441900,548811725501300,548811725703600,1,77.1949,43.3704,15.9477,1.0594,0.2023,94.4046,success
339,p53c-update-00000339,p53c-memory-0000118,2,update_relation,cassandra,stable_before_outage,1,,548811757987200,548811770842700,548811771687000,548811771871700,1,69.2034,35.6598,12.8555,0.8443,0.1847,83.0882,success
340,p53c-update-00000340,p53c-memory-0000034,4,replace_relation,cassandra,stable_before_outage,1,,548811804528800,548811823030100,548811825918600,548811826179200,1,72.5529,38.9098,18.5013,2.8885,0.2606,94.2036,success
341,p53c-update-00000341,p53c-memory-0000204,1,insert_memory,cassandra,stable_before_outage,1,,548811858586400,548811877725800,548811879270400,548811879502600,1,76.7023,41.8041,19.1394,1.5446,0.2322,97.6188,success
342,p53c-update-00000342,p53c-memory-0000205,1,insert_memory,cassandra,stable_before_outage,1,,548811911409200,548811928173800,548811929142300,548811929329400,1,79.1485,36.9679,16.7646,0.9685,0.1871,97.069,success
343,p53c-update-00000343,p53c-memory-0000206,1,insert_memory,cassandra,stable_before_outage,1,,548811963530700,548811992860700,548811998729800,548811999232300,1,82.0628,48.0041,29.33,5.8691,0.5025,117.7646,success
344,p53c-update-00000344,p53c-memory-0000207,1,insert_memory,cassandra,stable_before_outage,1,,548812032274200,548812053154500,548812054439400,548812054721400,1,100.7078,43.7544,20.8803,1.2849,0.282,123.1552,success
345,p53c-update-00000345,p53c-memory-0000208,1,insert_memory,cassandra,stable_before_outage,1,,548812059502800,548812083569100,548812089521500,548812089739100,1,77.3118,51.8374,24.0663,5.9524,0.2176,107.5484,success
346,p53c-update-00000346,p53c-memory-0000209,1,insert_memory,cassandra,stable_before_outage,1,,548812090376400,548812122608100,548812127016900,548812127538600,1,58.5595,33.0459,32.2317,4.4088,0.5217,95.7219,success
347,p53c-update-00000347,p53c-memory-0000001,3,update_relation,cassandra,stable_before_outage,1,,548812164541600,548812192655300,548812194608100,548812195012200,1,82.5092,51.1133,28.1137,1.9528,0.4041,112.9803,success
348,p53c-update-00000348,p53c-memory-0000044,3,update_relation,cassandra,stable_before_outage,1,,548812228289500,548812247635200,548812248860800,548812249314500,1,96.7156,58.9387,19.3457,1.2256,0.4537,117.741,success
349,p53c-update-00000349,p53c-memory-0000065,2,update_relation,cassandra,stable_before_outage,1,,548812250390600,548812270888500,548812272394900,548812272888900,1,64.8793,35.4585,20.4979,1.5064,0.494,87.3779,success
350,p53c-update-00000350,p53c-memory-0000101,2,replace_relation,cassandra,stable_before_outage,1,,548812305419800,548812326953200,548812333381100,548812333949400,1,73.2215,35.2678,21.5334,6.4279,0.5683,101.7514,success
351,p53c-update-00000351,p53c-memory-0000210,1,insert_memory,cassandra,stable_before_outage,1,,548812368419400,548812383662600,548812385417400,548812385718700,1,85.1843,32.7698,15.2432,1.7548,0.3013,102.4839,success
352,p53c-update-00000352,p53c-memory-0000211,1,insert_memory,cassandra,stable_before_outage,1,,548812418078100,548812432992200,548812433788100,548812433973900,1,85.7599,51.7291,14.9141,0.7959,0.1858,101.6558,success
353,p53c-update-00000353,p53c-memory-0000212,1,insert_memory,cassandra,stable_before_outage,1,,548812435027800,548812451827100,548812452635800,548812452806600,1,53.5339,33.1118,16.7993,0.8087,0.1708,71.313,success
354,p53c-update-00000354,p53c-memory-0000213,1,insert_memory,cassandra,stable_before_outage,1,,548812484027200,548812500291000,548812501199800,548812501382900,1,52.2033,38.8579,16.2638,0.9088,0.1831,69.5593,success
355,p53c-update-00000355,p53c-memory-0000214,1,insert_memory,cassandra,stable_before_outage,1,,548812532821700,548812547294900,548812548084800,548812548283500,1,50.5464,36.122,14.4732,0.7899,0.1987,66.0083,success
356,p53c-update-00000356,p53c-memory-0000215,1,insert_memory,cassandra,stable_before_outage,1,,548812579870200,548812595719700,548812596787700,548812597349900,1,48.0175,35.0644,15.8495,1.068,0.5622,65.4976,success
357,p53c-update-00000357,p53c-memory-0000074,2,update_relation,cassandra,stable_before_outage,1,,548812660729100,548812682346500,548812692307400,548812692617300,1,78.7831,33.6067,21.6174,9.9609,0.3099,110.6716,success
358,p53c-update-00000358,p53c-memory-0000016,3,update_relation,cassandra,stable_before_outage,1,,548812724919700,548812744969600,548812745890200,548812746156700,1,92.719,50.2459,20.0499,0.9206,0.2665,113.9563,success
359,p53c-update-00000359,p53c-memory-0000189,2,update_relation,cassandra,stable_before_outage,1,,548812746878500,548812765092800,548812766919000,548812767170300,1,65.1623,44.1432,18.2143,1.8262,0.2513,85.4543,success
360,p53c-update-00000360,p53c-memory-0000125,2,replace_relation,cassandra,stable_before_outage,1,,548812799569500,548812814890900,548812815912600,548812816172200,1,66.8323,41.1616,15.3214,1.0217,0.2596,83.4353,success
361,p53c-update-00000361,p53c-memory-0000216,1,insert_memory,cassandra,stable_before_outage,1,,548812847653900,548812863455100,548812864443600,548812864731600,1,66.3723,42.8645,15.8012,0.9885,0.288,83.4503,success
362,p53c-update-00000362,p53c-memory-0000217,1,insert_memory,cassandra,stable_before_outage,1,,548812896528000,548812912294000,548812913305400,548812913550400,1,64.6364,41.4559,15.766,1.0114,0.245,81.659,success
363,p53c-update-00000363,p53c-memory-0000218,1,insert_memory,cassandra,stable_before_outage,1,,548812945506400,548812962292600,548812964206000,548812964514300,1,63.7445,40.2109,16.7862,1.9134,0.3083,82.7526,success
364,p53c-update-00000364,p53c-memory-0000219,1,insert_memory,cassandra,stable_before_outage,1,,548812995939800,548813011005300,548813011870400,548813012193500,1,63.9419,40.0989,15.0655,0.8651,0.3231,80.1964,success
365,p53c-update-00000365,p53c-memory-0000220,1,insert_memory,cassandra,stable_before_outage,1,,548813043899800,548813059133000,548813059885000,548813060164200,1,61.4946,38.6679,15.2332,0.752,0.2792,77.7595,success
366,p53c-update-00000366,p53c-memory-0000221,1,insert_memory,cassandra,stable_before_outage,1,,548813091605800,548813111049200,548813113276500,548813113419600,1,59.4429,37.2705,19.4434,2.2273,0.1431,81.2571,success
367,p53c-update-00000367,p53c-memory-0000190,2,update_relation,cassandra,stable_before_outage,1,,548813145236000,548813157097800,548813158198500,548813158362800,1,63.2712,36.7985,11.8618,1.1007,0.1643,76.3983,success
368,p53c-update-00000368,p53c-memory-0000016,4,update_relation,cassandra,stable_before_outage,1,,548813190787100,548813209200200,548813210395500,548813210747900,1,58.9113,35.0163,18.4131,1.1953,0.3524,78.8724,success
369,p53c-update-00000369,p53c-memory-0000206,2,update_relation,cassandra,stable_before_outage,1,,548813242963100,548813263602500,548813264560700,548813264743500,1,58.316,39.9008,20.6394,0.9582,0.1828,80.0967,success
370,p53c-update-00000370,p53c-memory-0000207,2,replace_relation,cassandra,stable_before_outage,1,,548813297224000,548813321635300,548813322345900,548813322629800,1,62.9619,39.2072,24.4113,0.7106,0.2839,88.3679,success
371,p53c-update-00000371,p53c-memory-0000222,1,insert_memory,cassandra,stable_before_outage,1,,548813354261300,548813371333400,548813372137000,548813372315700,1,72.8535,50.3445,17.0721,0.8036,0.1787,90.9082,success
372,p53c-update-00000372,p53c-memory-0000223,1,insert_memory,cassandra,stable_before_outage,1,,548813403575300,548813419460100,548813421236000,548813421472800,1,71.3016,38.1312,15.8848,1.7759,0.2368,89.1992,success
373,p53c-update-00000373,p53c-memory-0000224,1,insert_memory,cassandra,stable_before_outage,1,,548813453217900,548813468006400,548813468958700,548813469237500,1,71.3381,37.4051,14.7885,0.9523,0.2788,87.3581,success
374,p53c-update-00000374,p53c-memory-0000225,1,insert_memory,cassandra,stable_before_outage,1,,548813501108700,548813517371100,548813518257600,548813518553100,1,68.8673,35.8498,16.2624,0.8865,0.2955,86.312,success
375,p53c-update-00000375,p53c-memory-0000226,1,insert_memory,cassandra,stable_before_outage,1,,548813553564600,548813575169200,548813575851200,548813576065000,1,70.7685,34.4309,21.6046,0.682,0.2138,93.2693,success
376,p53c-update-00000376,p53c-memory-0000227,1,insert_memory,cassandra,stable_before_outage,1,,548813607200800,548813625795000,548813631887600,548813632392000,1,75.6341,35.4995,18.5942,6.0926,0.5044,100.8256,success
377,p53c-update-00000377,p53c-memory-0000122,2,update_relation,cassandra,stable_before_outage,1,,548813633774200,548813653242400,548813655085400,548813655705900,1,52.4669,32.5597,19.4682,1.843,0.6205,74.399,success
378,p53c-update-00000378,p53c-memory-0000044,4,update_relation,cassandra,stable_before_outage,1,,548813719144200,548813737919200,548813738895400,548813739368000,1,87.8823,50.0359,18.775,0.9762,0.4726,108.1063,success
379,p53c-update-00000379,p53c-memory-0000212,2,update_relation,cassandra,stable_before_outage,1,,548813740878800,548813758344000,548813759140200,548813759393900,1,59.1534,36.7366,17.4652,0.7962,0.2537,77.6688,success
380,p53c-update-00000380,p53c-memory-0000124,3,replace_relation,cassandra,stable_before_outage,1,,548813792075700,548813810450200,548813813419100,548813813965900,1,60.4874,36.367,18.3745,2.9689,0.5468,82.378,success
381,p53c-update-00000381,p53c-memory-0000228,1,insert_memory,cassandra,stable_before_outage,1,,548813846326500,548813866510700,548813868684900,548813868874200,1,64.8978,45.3167,20.1842,2.1742,0.1893,87.4457,success
382,p53c-update-00000382,p53c-memory-0000229,1,insert_memory,cassandra,stable_before_outage,1,,548813901794000,548813914955900,548813916027200,548813916190300,1,69.6811,34.0111,13.1619,1.0713,0.1631,84.0777,success
383,p53c-update-00000383,p53c-memory-0000230,1,insert_memory,cassandra,stable_before_outage,1,,548813947966700,548813963031800,548813963807000,548813963975800,1,64.4604,41.2755,15.0651,0.7752,0.1688,80.4699,success
384,p53c-update-00000384,p53c-memory-0000231,1,insert_memory,cassandra,stable_before_outage,1,,548813995650900,548814012611800,548814014080100,548814014366300,1,64.0342,41.2738,16.9609,1.4683,0.2862,82.7498,success
385,p53c-update-00000385,p53c-memory-0000232,1,insert_memory,cassandra,stable_before_outage,1,,548814046316700,548814061926400,548814063030400,548814063293000,1,64.7893,39.9298,15.6097,1.104,0.2626,81.7658,success
386,p53c-update-00000386,p53c-memory-0000233,1,insert_memory,cassandra,stable_before_outage,1,,548814094753500,548814111105300,548814112465900,548814112849000,1,63.2767,41.004,16.3518,1.3606,0.3831,81.3726,success
387,p53c-update-00000387,p53c-memory-0000227,2,update_relation,cassandra,stable_before_outage,1,,548814144890600,548814158791600,548814160572000,548814160812200,1,63.1276,38.2144,13.901,1.7804,0.2402,79.0498,success
388,p53c-update-00000388,p53c-memory-0000192,2,update_relation,cassandra,stable_before_outage,1,,548814192702400,548814207424100,548814208217500,548814208526900,1,60.0255,35.3111,14.7217,0.7934,0.3094,75.8503,success
389,p53c-update-00000389,p53c-memory-0000152,2,update_relation,cassandra,stable_before_outage,1,,548814239640400,548814259822300,548814260928200,548814261148400,1,57.3451,35.8287,20.1819,1.1059,0.2202,78.8535,success
390,p53c-update-00000390,p53c-memory-0000152,3,replace_relation,cassandra,stable_before_outage,1,,548814295787100,548814311583500,548814313558300,548814313777800,1,63.9192,37.3064,15.7964,1.9748,0.2195,81.9101,success
391,p53c-update-00000391,p53c-memory-0000234,1,insert_memory,cassandra,stable_before_outage,1,,548814345385500,548814361348100,548814363388100,548814363648700,1,63.2541,37.5341,15.9626,2.04,0.2606,81.5175,success
392,p53c-update-00000392,p53c-memory-0000235,1,insert_memory,cassandra,stable_before_outage,1,,548814398930400,548814418843400,548814419771300,548814420015800,1,65.7586,39.76,19.913,0.9279,0.2445,86.8442,success
393,p53c-update-00000393,p53c-memory-0000236,1,insert_memory,cassandra,stable_before_outage,1,,548814452716600,548814469999100,548814471022800,548814471271500,1,69.5671,47.0858,17.2825,1.0237,0.2487,88.1225,success
394,p53c-update-00000394,p53c-memory-0000237,1,insert_memory,cassandra,stable_before_outage,1,,548814503749700,548814516949400,548814518235500,548814518946200,1,72.4316,37.1761,13.1997,1.2861,0.7107,87.6283,success
395,p53c-update-00000395,p53c-memory-0000238,1,insert_memory,cassandra,stable_before_outage,1,,548814551317000,548814565341200,548814566321100,548814566620200,1,69.37,44.205,14.0242,0.9799,0.2991,84.6733,success
396,p53c-update-00000396,p53c-memory-0000239,1,insert_memory,cassandra,stable_before_outage,1,,548814603611200,548814624646300,548814625631500,548814625932500,1,71.6806,33.4461,21.0351,0.9852,0.301,94.0022,success
397,p53c-update-00000397,p53c-memory-0000017,6,update_relation,cassandra,stable_before_outage,1,,548814660864800,548814682737200,548814691619700,548814692110800,1,77.9364,51.1879,21.8724,8.8825,0.4911,109.1827,success
398,p53c-update-00000398,p53c-memory-0000177,3,update_relation,cassandra,stable_before_outage,1,,548814693092000,548814711797400,548814712600000,548814712979500,1,61.7412,31.8232,18.7054,0.8026,0.3795,81.6288,success
399,p53c-update-00000399,p53c-memory-0000150,3,update_relation,cassandra,stable_before_outage,1,,548814744492900,548814760829400,548814762159100,548814762331500,1,62.3685,39.2038,16.3365,1.3297,0.1724,80.2072,success
400,p53c-update-00000400,p53c-memory-0000209,2,replace_relation,cassandra,stable_before_outage,1,,548826544556200,548826564248300,548826564997600,548826565860400,1,11812.3344,38.6699,19.6921,0.7493,0.8628,11833.6388,success
401,p53c-update-00000401,p53c-memory-0000240,1,insert_memory,cassandra,outage,1,,548826566437700,548826583458700,548826591506800,548826591650300,1,11784.1055,38.3099,17.021,8.0481,0.1435,11809.3182,success
402,p53c-update-00000402,p53c-memory-0000241,1,insert_memory,cassandra,outage,1,,548826592239600,548826612658000,548826613345300,548826613481800,1,11760.9877,37.3376,20.4184,0.6873,0.1365,11782.2302,success
403,p53c-update-00000403,p53c-memory-0000242,1,insert_memory,cassandra,outage,1,,548826614049800,548826633789600,548826634352600,548826634499400,1,11732.2514,34.9383,19.7398,0.563,0.1468,11752.7012,success
404,p53c-update-00000404,p53c-memory-0000243,1,insert_memory,cassandra,outage,1,,548826635006200,548826653809000,548826654491700,548826654643200,1,11702.2249,45.3658,18.8028,0.6827,0.1515,11721.8621,success
405,p53c-update-00000405,p53c-memory-0000244,1,insert_memory,cassandra,outage,1,,548826655202200,548826673328800,548826673859400,548826674004100,1,11673.7481,34.4504,18.1266,0.5306,0.1447,11692.5504,success
406,p53c-update-00000406,p53c-memory-0000245,1,insert_memory,cassandra,outage,1,,548826674504100,548826703865400,548826704832400,548826705036400,1,11642.5787,32.7742,29.3613,0.967,0.204,11673.1112,success
407,p53c-update-00000407,p53c-memory-0000166,3,update_relation,cassandra,outage,1,,548826705745900,548826721204400,548826721758100,548826721902100,1,11623.9682,42.433,15.4585,0.5537,0.144,11640.1246,success
408,p53c-update-00000408,p53c-memory-0000187,2,update_relation,cassandra,outage,1,,548826722455000,548826742605800,548826743187400,548826743354000,1,11590.6148,38.9355,20.1508,0.5816,0.1666,11611.5139,success
409,p53c-update-00000409,p53c-memory-0000141,2,update_relation,cassandra,outage,1,,548826743892800,548826762689000,548826763237000,548826763384400,1,11562.2168,37.3881,18.7962,0.548,0.1474,11581.7086,success
410,p53c-update-00000410,p53c-memory-0000195,2,replace_relation,cassandra,outage,1,,548826763914300,548826781383700,548826782017900,548826782217900,1,11532.0112,34.4789,17.4694,0.6342,0.2,11550.3153,success
411,p53c-update-00000411,p53c-memory-0000246,1,insert_memory,cassandra,outage,1,,548826782779300,548826801444000,548826802115700,548826802302500,1,11501.5602,33.9002,18.6647,0.6717,0.1868,11521.0838,success
412,p53c-update-00000412,p53c-memory-0000247,1,insert_memory,cassandra,outage,1,,548826802871800,548826819483400,548826820029600,548826820201400,1,11470.9837,40.4376,16.6116,0.5462,0.1718,11488.3136,success
413,p53c-update-00000413,p53c-memory-0000248,1,insert_memory,cassandra,outage,1,,548826820734600,548826838819700,548826839455500,548826839641800,1,11439.1018,40.4301,18.0851,0.6358,0.1863,11458.0094,success
414,p53c-update-00000414,p53c-memory-0000249,1,insert_memory,cassandra,outage,1,,548826840267500,548826857288700,548826857922700,548826858115200,1,11408.3538,39.1693,17.0212,0.634,0.1925,11426.2017,success
415,p53c-update-00000415,p53c-memory-0000250,1,insert_memory,cassandra,outage,1,,548826858655000,548826876644200,548826877355600,548826877471000,1,11375.7891,36.685,17.9892,0.7114,0.1154,11394.6052,success
416,p53c-update-00000416,p53c-memory-0000251,1,insert_memory,cassandra,outage,1,,548826877978400,548826895064400,548826895603700,548826895728500,1,11345.9869,46.2074,17.086,0.5393,0.1248,11363.7372,success
417,p53c-update-00000417,p53c-memory-0000183,2,update_relation,cassandra,outage,1,,548826896250500,548826914167100,548826914652600,548826914781600,1,11313.9525,35.392,17.9166,0.4855,0.129,11332.4838,success
418,p53c-update-00000418,p53c-memory-0000046,3,update_relation,cassandra,outage,1,,548826915280100,548826943017900,548826943636500,548826943808700,1,11283.1598,62.3158,27.7378,0.6186,0.1722,11311.6887,success
419,p53c-update-00000419,p53c-memory-0000086,3,update_relation,cassandra,outage,1,,548826944410800,548826966879400,548826967532300,548826967681600,1,11262.3361,44.5237,22.4686,0.6529,0.1493,11285.6071,success
420,p53c-update-00000420,p53c-memory-0000250,2,replace_relation,cassandra,outage,1,,548826968202300,548826984681100,548826985240000,548826985402000,1,11236.0902,33.6453,16.4788,0.5589,0.162,11253.2902,success
421,p53c-update-00000421,p53c-memory-0000252,1,insert_memory,cassandra,outage,1,,548826985953600,548827004048400,548827004699400,548827004870400,1,11204.2423,45.6156,18.0948,0.651,0.171,11223.1593,success
422,p53c-update-00000422,p53c-memory-0000253,1,insert_memory,cassandra,outage,1,,548827005513000,548827027272900,548827027804700,548827027962400,1,11173.021,42.5324,21.7599,0.5318,0.1577,11195.4708,success
423,p53c-update-00000423,p53c-memory-0000254,1,insert_memory,cassandra,outage,1,,548827028501300,548827045246800,548827045825300,548827045991800,1,11147.2788,44.2532,16.7455,0.5785,0.1665,11164.7695,success
424,p53c-update-00000424,p53c-memory-0000255,1,insert_memory,cassandra,outage,1,,548827046538200,548827063671400,548827064234600,548827064382000,1,11114.3936,42.4627,17.1332,0.5632,0.1474,11132.2378,success
425,p53c-update-00000425,p53c-memory-0000256,1,insert_memory,cassandra,outage,1,,548827064891200,548827083953800,548827084482200,548827084651100,1,11082.4936,39.4294,19.0626,0.5284,0.1689,11102.2537,success
426,p53c-update-00000426,p53c-memory-0000257,1,insert_memory,cassandra,outage,1,,548827085168300,548827104362500,548827105053600,548827105248700,1,11052.4547,38.5025,19.1942,0.6911,0.1951,11072.5354,success
427,p53c-update-00000427,p53c-memory-0000138,2,update_relation,cassandra,outage,1,,548827105850600,548827124560100,548827125137400,548827125376900,1,11024.2258,39.9484,18.7095,0.5773,0.2395,11043.7523,success
428,p53c-update-00000428,p53c-memory-0000065,3,update_relation,cassandra,outage,1,,548827126121000,548827144964000,548827145555300,548827145742900,1,10993.631,37.529,18.843,0.5913,0.1876,11013.2533,success
429,p53c-update-00000429,p53c-memory-0000115,2,update_relation,cassandra,outage,1,,548827146286800,548827162877600,548827163449400,548827163609600,1,10963.927,39.3087,16.5908,0.5718,0.1602,10981.2503,success
430,p53c-update-00000430,p53c-memory-0000149,2,replace_relation,cassandra,outage,1,,548827164154100,548827189029800,548827189779900,548827189922500,1,10932.8714,36.1654,24.8757,0.7501,0.1426,10958.6402,success
431,p53c-update-00000431,p53c-memory-0000258,1,insert_memory,cassandra,outage,1,,548827190449400,548827211342800,548827211875300,548827212007700,1,10908.3468,33.0603,20.8934,0.5325,0.1324,10929.9056,success
432,p53c-update-00000432,p53c-memory-0000259,1,insert_memory,cassandra,outage,1,,548827212528900,548827230757600,548827231256000,548827231376200,1,10880.573,41.119,18.2287,0.4984,0.1202,10899.4205,success
433,p53c-update-00000433,p53c-memory-0000260,1,insert_memory,cassandra,outage,1,,548827231861900,548827251381500,548827252017100,548827252164700,1,10849.5044,50.3377,19.5196,0.6356,0.1476,10869.8075,success
434,p53c-update-00000434,p53c-memory-0000261,1,insert_memory,cassandra,outage,1,,548827252754800,548827271307600,548827271855000,548827271996000,1,10821.3406,39.1698,18.5528,0.5474,0.141,10840.5821,success
435,p53c-update-00000435,p53c-memory-0000262,1,insert_memory,cassandra,outage,1,,548827272507200,548827290721500,548827291494600,548827291656700,1,10790.0227,36.5106,18.2143,0.7731,0.1621,10809.1724,success
436,p53c-update-00000436,p53c-memory-0000263,1,insert_memory,cassandra,outage,1,,548827292181700,548827308360500,548827308921500,548827309080000,1,10759.3896,34.7915,16.1788,0.561,0.1585,10776.2883,success
437,p53c-update-00000437,p53c-memory-0000066,2,update_relation,cassandra,outage,1,,548827309634000,548827329800100,548827330513700,548827330673500,1,10725.5168,41.663,20.1661,0.7136,0.1598,10746.5567,success
438,p53c-update-00000438,p53c-memory-0000194,3,update_relation,cassandra,outage,1,,548827331235100,548827348649000,548827349216900,548827349378200,1,10699.6018,34.2361,17.4139,0.5679,0.1613,10717.7452,success
439,p53c-update-00000439,p53c-memory-0000175,3,update_relation,cassandra,outage,1,,548827349892100,548827368013500,548827368636800,548827368815400,1,10668.39,41.3861,18.1214,0.6233,0.1786,10687.3135,success
440,p53c-update-00000440,p53c-memory-0000012,3,replace_relation,cassandra,outage,1,,548827369379900,548827387124600,548827387637700,548827387800600,1,10637.2155,39.8536,17.7447,0.5131,0.1629,10655.6368,success
441,p53c-update-00000441,p53c-memory-0000264,1,insert_memory,cassandra,outage,1,,548827388306200,548827405996100,548827406572500,548827406752600,1,10606.862,39.7903,17.6899,0.5764,0.1801,10625.3088,success
442,p53c-update-00000442,p53c-memory-0000265,1,insert_memory,cassandra,outage,1,,548827407263000,548827426359600,548827426954900,548827427156500,1,10575.698,39.9883,19.0966,0.5953,0.2016,10595.5919,success
443,p53c-update-00000443,p53c-memory-0000266,1,insert_memory,cassandra,outage,1,,548827427857100,548827444748500,548827445303700,548827445491800,1,10545.0742,37.2897,16.8914,0.5552,0.1881,10562.7094,success
444,p53c-update-00000444,p53c-memory-0000267,1,insert_memory,cassandra,outage,1,,548827446033500,548827464922100,548827465431200,548827465597300,1,10514.5333,37.6434,18.8886,0.5091,0.1661,10534.0974,success
445,p53c-update-00000445,p53c-memory-0000268,1,insert_memory,cassandra,outage,1,,548827466118600,548827484883800,548827485670700,548827485818300,1,10483.4765,36.3764,18.7652,0.7869,0.1476,10503.1765,success
446,p53c-update-00000446,p53c-memory-0000269,1,insert_memory,cassandra,outage,1,,548827486614300,548827503453500,548827504132800,548827504314300,1,10454.1504,35.2848,16.8392,0.6793,0.1815,10471.8508,success
447,p53c-update-00000447,p53c-memory-0000079,3,update_relation,cassandra,outage,1,,548827504967300,548827526090500,548827526748800,548827526909300,1,10423.5097,37.4509,21.1232,0.6583,0.1605,10445.4521,success
448,p53c-update-00000448,p53c-memory-0000082,3,update_relation,cassandra,outage,1,,548827527572200,548827543323500,548827544027800,548827544146600,1,10395.5379,35.0153,15.7513,0.7043,0.1188,10412.1128,success
449,p53c-update-00000449,p53c-memory-0000085,2,update_relation,cassandra,outage,1,,548827544652700,548827562497900,548827563007000,548827563155100,1,10363.1871,35.6842,17.8452,0.5091,0.1481,10381.6899,success
450,p53c-update-00000450,p53c-memory-0000029,4,replace_relation,cassandra,outage,1,,548827563666500,548827583560700,548827584164000,548827584328100,1,10331.8315,36.5206,19.8942,0.6033,0.1641,10352.4934,success
