backend,concurrency,run_id,update_id,update_to_searchable_ms,kg_write_ms,probe_ms,status
neo4j,8,2,evt_00020726,21.528,21.528,0,ok
neo4j,8,2,evt_00020727,23.237,23.237,0,ok
neo4j,8,2,evt_00020728,25.852,25.852,0,ok
neo4j,8,2,evt_00020729,23.145,23.145,0,ok
neo4j,8,2,evt_00020730,21.176,21.176,0,ok
neo4j,8,2,evt_00020731,22.125,22.125,0,ok
neo4j,8,2,evt_00020732,23.984,23.984,0,ok
neo4j,8,2,evt_00020733,25.41,25.41,0,ok
neo4j,8,2,evt_00020734,20.146,20.146,0,ok
neo4j,8,2,evt_00020735,19.292,19.292,0,ok
neo4j,8,2,evt_00020736,27.754,27.754,0,ok
neo4j,8,2,evt_00020737,30.26,30.26,0,ok
neo4j,8,2,evt_00020738,26.236,26.236,0,ok
neo4j,8,2,evt_00020739,23.773,23.773,0,ok
neo4j,8,2,evt_00020740,27.344,27.344,0,ok
neo4j,8,2,evt_00020741,20.837,20.837,0,ok
neo4j,8,2,evt_00020742,17.159,17.159,0,ok
neo4j,8,2,evt_00020743,23.867,23.867,0,ok
neo4j,8,2,evt_00020744,22.816,22.816,0,ok
neo4j,8,2,evt_00020745,25.419,25.419,0,ok
neo4j,8,2,evt_00020746,18.993,18.993,0,ok
neo4j,8,2,evt_00020747,19.499,19.499,0,ok
neo4j,8,2,evt_00020748,21.842,21.842,0,ok
neo4j,8,2,evt_00020749,20.356,20.356,0,ok
neo4j,8,2,evt_00020750,24.195,24.195,0,ok
neo4j,8,2,evt_00020751,23.668,23.668,0,ok
neo4j,8,2,evt_00020752,20.182,20.182,0,ok
neo4j,8,2,evt_00020753,21.439,21.439,0,ok
neo4j,8,2,evt_00020754,24.164,24.164,0,ok
neo4j,8,2,evt_00020755,21.55,21.55,0,ok
neo4j,8,2,evt_00020756,21.061,21.061,0,ok
neo4j,8,2,evt_00020757,25.104,25.104,0,ok
neo4j,8,2,evt_00020758,23.351,23.351,0,ok
neo4j,8,2,evt_00020759,22.104,22.104,0,ok
neo4j,8,2,evt_00020760,21.532,21.532,0,ok
neo4j,8,2,evt_00020761,19.168,19.168,0,ok
neo4j,8,2,evt_00020762,24.751,24.751,0,ok
neo4j,8,2,evt_00020763,25.085,25.085,0,ok
neo4j,8,2,evt_00020764,17.016,17.016,0,ok
neo4j,8,2,evt_00020765,23.365,23.365,0,ok
neo4j,8,2,evt_00020766,20.366,20.366,0,ok
neo4j,8,2,evt_00020767,25.645,25.645,0,ok
neo4j,8,2,evt_00020768,18.899,18.899,0,ok
neo4j,8,2,evt_00020769,21.941,21.941,0,ok
neo4j,8,2,evt_00020770,21.658,21.658,0,ok
neo4j,8,2,evt_00020771,20.723,20.723,0,ok
neo4j,8,2,evt_00020772,19.604,19.604,0,ok
neo4j,8,2,evt_00020773,26.937,26.937,0,ok
neo4j,8,2,evt_00020774,22.191,22.191,0,ok
neo4j,8,2,evt_00020775,23.811,23.811,0,ok
neo4j,8,2,evt_00020776,21.015,21.015,0,ok
neo4j,8,2,evt_00020777,21.28,21.28,0,ok
neo4j,8,2,evt_00020778,21.715,21.715,0,ok
neo4j,8,2,evt_00020779,30.93,30.93,0,ok
neo4j,8,2,evt_00020780,25.231,25.231,0,ok
neo4j,8,2,evt_00020781,24.778,24.778,0,ok
neo4j,8,2,evt_00020782,21.346,21.346,0,ok
neo4j,8,2,evt_00020783,22.016,22.016,0,ok
neo4j,8,2,evt_00020784,19.165,19.165,0,ok
neo4j,8,2,evt_00020785,17.904,17.904,0,ok
neo4j,8,2,evt_00020786,17.177,17.177,0,ok
neo4j,8,2,evt_00020787,20.407,20.407,0,ok
neo4j,8,2,evt_00020788,17.596,17.596,0,ok
neo4j,8,2,evt_00020789,19.631,19.631,0,ok
neo4j,8,2,evt_00020790,18.666,18.666,0,ok
neo4j,8,2,evt_00020791,17.256,17.256,0,ok
neo4j,8,2,evt_00020792,16.392,16.392,0,ok
neo4j,8,2,evt_00020793,21.266,21.266,0,ok
neo4j,8,2,evt_00020794,24.733,24.733,0,ok
neo4j,8,2,evt_00020795,20.769,20.769,0,ok
neo4j,8,2,evt_00020796,20.219,20.219,0,ok
neo4j,8,2,evt_00020797,17.908,17.908,0,ok
neo4j,8,2,evt_00020798,22.124,22.124,0,ok
neo4j,8,2,evt_00020799,24.529,24.529,0,ok
neo4j,8,2,evt_00020800,16.062,16.062,0,ok
neo4j,8,2,evt_00020801,24.252,24.252,0,ok
neo4j,8,2,evt_00020802,21.325,21.325,0,ok
neo4j,8,2,evt_00020803,21.425,21.425,0,ok
neo4j,8,2,evt_00020804,19.359,19.359,0,ok
neo4j,8,2,evt_00020805,20.95,20.95,0,ok
neo4j,8,2,evt_00020806,21.551,21.551,0,ok
neo4j,8,2,evt_00020807,18.599,18.599,0,ok
neo4j,8,2,evt_00020808,20.227,20.227,0,ok
neo4j,8,2,evt_00020809,18.073,18.073,0,ok
neo4j,8,2,evt_00020810,22.225,22.225,0,ok
neo4j,8,2,evt_00020811,19.799,19.799,0,ok
neo4j,8,2,evt_00020812,18.433,18.433,0,ok
neo4j,8,2,evt_00020813,19.187,19.187,0,ok
neo4j,8,2,evt_00020814,21.951,21.951,0,ok
neo4j,8,2,evt_00020815,16.88,16.88,0,ok
neo4j,8,2,evt_00020816,26.073,26.073,0,ok
neo4j,8,2,evt_00020817,19.324,19.324,0,ok
neo4j,8,2,evt_00020818,19.702,19.702,0,ok
neo4j,8,2,evt_00020819,19.729,19.729,0,ok
neo4j,8,2,evt_00020820,20.175,20.175,0,ok
neo4j,8,2,evt_00020821,19.12,19.12,0,ok
neo4j,8,2,evt_00020822,20.143,20.143,0,ok
neo4j,8,2,evt_00020823,16.892,16.892,0,ok
neo4j,8,2,evt_00020824,19.846,19.846,0,ok
neo4j,8,2,evt_00020825,27.057,27.057,0,ok
neo4j,8,2,evt_00020826,26.809,26.809,0,ok
neo4j,8,2,evt_00020827,23.795,23.795,0,ok
neo4j,8,2,evt_00020828,30.592,30.592,0,ok
neo4j,8,2,evt_00020829,23.789,23.789,0,ok
neo4j,8,2,evt_00020830,30.553,30.553,0,ok
neo4j,8,2,evt_00020831,21.858,21.858,0,ok
neo4j,8,2,evt_00020832,22.708,22.708,0,ok
neo4j,8,2,evt_00020833,24.537,24.537,0,ok
neo4j,8,2,evt_00020834,23.057,23.057,0,ok
neo4j,8,2,evt_00020835,29.911,29.911,0,ok
neo4j,8,2,evt_00020836,29.473,29.473,0,ok
neo4j,8,2,evt_00020837,23.338,23.338,0,ok
neo4j,8,2,evt_00020838,18.573,18.573,0,ok
neo4j,8,2,evt_00020839,21.959,21.959,0,ok
neo4j,8,2,evt_00020840,24.014,24.014,0,ok
neo4j,8,2,evt_00020841,24.634,24.634,0,ok
neo4j,8,2,evt_00020842,25.499,25.499,0,ok
neo4j,8,2,evt_00020843,25.917,25.917,0,ok
neo4j,8,2,evt_00020844,18.947,18.947,0,ok
neo4j,8,2,evt_00020845,24.008,24.008,0,ok
neo4j,8,2,evt_00020846,22.767,22.767,0,ok
neo4j,8,2,evt_00020847,20.318,20.318,0,ok
neo4j,8,2,evt_00020848,18.076,18.076,0,ok
neo4j,8,2,evt_00020849,21.627,21.627,0,ok
neo4j,8,2,evt_00020850,23.466,23.466,0,ok
neo4j,8,2,evt_00020851,19.669,19.669,0,ok
neo4j,8,2,evt_00020852,18.285,18.285,0,ok
neo4j,8,2,evt_00020853,27.243,27.243,0,ok
neo4j,8,2,evt_00020854,23.675,23.675,0,ok
neo4j,8,2,evt_00020855,21.897,21.897,0,ok
neo4j,8,2,evt_00020856,23.907,23.907,0,ok
neo4j,8,2,evt_00020857,27.016,27.016,0,ok
neo4j,8,2,evt_00020858,34.006,34.006,0,ok
neo4j,8,2,evt_00020859,23.513,23.513,0,ok
neo4j,8,2,evt_00020860,26.537,26.537,0,ok
neo4j,8,2,evt_00020861,25.441,25.441,0,ok
neo4j,8,2,evt_00020862,25.342,25.342,0,ok
neo4j,8,2,evt_00020863,22.447,22.447,0,ok
neo4j,8,2,evt_00020864,23.019,23.019,0,ok
neo4j,8,2,evt_00020865,22.561,22.561,0,ok
neo4j,8,2,evt_00020866,21.95,21.95,0,ok
neo4j,8,2,evt_00020867,24.148,24.148,0,ok
neo4j,8,2,evt_00020868,27.707,27.707,0,ok
neo4j,8,2,evt_00020869,27.595,27.595,0,ok
neo4j,8,2,evt_00020870,25.553,25.553,0,ok
neo4j,8,2,evt_00020871,22.3,22.3,0,ok
neo4j,8,2,evt_00020872,26.025,26.025,0,ok
neo4j,8,2,evt_00020873,23.302,23.302,0,ok
neo4j,8,2,evt_00020874,25.603,25.603,0,ok
neo4j,8,2,evt_00020875,25.654,25.654,0,ok
neo4j,8,2,evt_00020876,24.435,24.435,0,ok
neo4j,8,2,evt_00020877,21.647,21.647,0,ok
neo4j,8,2,evt_00020878,23.759,23.759,0,ok
neo4j,8,2,evt_00020879,20.922,20.922,0,ok
neo4j,8,2,evt_00020880,24.203,24.203,0,ok
neo4j,8,2,evt_00020881,23.505,23.505,0,ok
neo4j,8,2,evt_00020882,19.338,19.338,0,ok
neo4j,8,2,evt_00020883,22.0,22.0,0,ok
neo4j,8,2,evt_00020884,23.846,23.846,0,ok
neo4j,8,2,evt_00020885,25.481,25.481,0,ok
neo4j,8,2,evt_00020886,27.828,27.828,0,ok
neo4j,8,2,evt_00020887,23.776,23.776,0,ok
neo4j,8,2,evt_00020888,23.833,23.833,0,ok
neo4j,8,2,evt_00020889,32.169,32.169,0,ok
neo4j,8,2,evt_00020890,24.318,24.318,0,ok
neo4j,8,2,evt_00020891,22.86,22.86,0,ok
neo4j,8,2,evt_00020892,22.096,22.096,0,ok
neo4j,8,2,evt_00020893,22.82,22.82,0,ok
neo4j,8,2,evt_00020894,21.517,21.517,0,ok
neo4j,8,2,evt_00020895,23.239,23.239,0,ok
neo4j,8,2,evt_00020896,24.707,24.707,0,ok
neo4j,8,2,evt_00020897,27.102,27.102,0,ok
neo4j,8,2,evt_00020898,24.895,24.895,0,ok
neo4j,8,2,evt_00020899,26.364,26.364,0,ok
neo4j,8,2,evt_00020900,22.454,22.454,0,ok
neo4j,8,2,evt_00020901,25.475,25.475,0,ok
neo4j,8,2,evt_00020902,25.591,25.591,0,ok
neo4j,8,2,evt_00020903,24.178,24.178,0,ok
neo4j,8,2,evt_00020904,17.93,17.93,0,ok
neo4j,8,2,evt_00020905,23.942,23.942,0,ok
neo4j,8,2,evt_00020906,22.311,22.311,0,ok
neo4j,8,2,evt_00020907,23.155,23.155,0,ok
neo4j,8,2,evt_00020908,20.082,20.082,0,ok
neo4j,8,2,evt_00020909,21.217,21.217,0,ok
neo4j,8,2,evt_00020910,23.185,23.185,0,ok
neo4j,8,2,evt_00020911,26.708,26.708,0,ok
neo4j,8,2,evt_00020912,30.638,30.638,0,ok
neo4j,8,2,evt_00020913,25.357,25.357,0,ok
neo4j,8,2,evt_00020914,31.557,31.557,0,ok
neo4j,8,2,evt_00020915,23.544,23.544,0,ok
neo4j,8,2,evt_00020916,29.68,29.68,0,ok
neo4j,8,2,evt_00020917,25.841,25.841,0,ok
neo4j,8,2,evt_00020918,28.981,28.981,0,ok
neo4j,8,2,evt_00020919,27.907,27.907,0,ok
neo4j,8,2,evt_00020920,25.515,25.515,0,ok
neo4j,8,2,evt_00020921,24.034,24.034,0,ok
neo4j,8,2,evt_00020922,20.296,20.296,0,ok
neo4j,8,2,evt_00020923,26.595,26.595,0,ok
neo4j,8,2,evt_00020924,24.07,24.07,0,ok
neo4j,8,2,evt_00020925,22.315,22.315,0,ok
neo4j,8,2,evt_00020926,26.202,26.202,0,ok
neo4j,8,2,evt_00020927,22.52,22.52,0,ok
neo4j,8,2,evt_00020928,22.469,22.469,0,ok
neo4j,8,2,evt_00020929,21.425,21.425,0,ok
neo4j,8,2,evt_00020930,18.879,18.879,0,ok
neo4j,8,2,evt_00020931,28.102,28.102,0,ok
neo4j,8,2,evt_00020932,21.127,21.127,0,ok
neo4j,8,2,evt_00020933,29.183,29.183,0,ok
neo4j,8,2,evt_00020934,22.263,22.263,0,ok
neo4j,8,2,evt_00020935,22.887,22.887,0,ok
neo4j,8,2,evt_00020936,20.369,20.369,0,ok
neo4j,8,2,evt_00020937,22.016,22.016,0,ok
neo4j,8,2,evt_00020938,27.898,27.898,0,ok
neo4j,8,2,evt_00020939,29.066,29.066,0,ok
neo4j,8,2,evt_00020940,30.715,30.715,0,ok
neo4j,8,2,evt_00020941,26.035,26.035,0,ok
neo4j,8,2,evt_00020942,20.781,20.781,0,ok
neo4j,8,2,evt_00020943,27.461,27.461,0,ok
neo4j,8,2,evt_00020944,25.655,25.655,0,ok
neo4j,8,2,evt_00020945,25.962,25.962,0,ok
neo4j,8,2,evt_00020946,24.571,24.571,0,ok
neo4j,8,2,evt_00020947,22.267,22.267,0,ok
neo4j,8,2,evt_00020948,26.955,26.955,0,ok
neo4j,8,2,evt_00020949,26.95,26.95,0,ok
neo4j,8,2,evt_00020950,18.34,18.34,0,ok
neo4j,8,2,evt_00020951,22.675,22.675,0,ok
neo4j,8,2,evt_00020952,26.487,26.487,0,ok
neo4j,8,2,evt_00020953,24.867,24.867,0,ok
neo4j,8,2,evt_00020954,21.877,21.877,0,ok
neo4j,8,2,evt_00020955,20.691,20.691,0,ok
neo4j,8,2,evt_00020956,24.59,24.59,0,ok
neo4j,8,2,evt_00020957,20.822,20.822,0,ok
neo4j,8,2,evt_00020958,23.622,23.622,0,ok
neo4j,8,2,evt_00020959,24.683,24.683,0,ok
neo4j,8,2,evt_00020960,20.964,20.964,0,ok
neo4j,8,2,evt_00020961,20.634,20.634,0,ok
neo4j,8,2,evt_00020962,20.027,20.027,0,ok
neo4j,8,2,evt_00020963,19.857,19.857,0,ok
neo4j,8,2,evt_00020964,23.827,23.827,0,ok
neo4j,8,2,evt_00020965,22.314,22.314,0,ok
neo4j,8,2,evt_00020966,20.957,20.957,0,ok
neo4j,8,2,evt_00020967,18.663,18.663,0,ok
neo4j,8,2,evt_00020968,27.088,27.088,0,ok
neo4j,8,2,evt_00020969,25.289,25.289,0,ok
neo4j,8,2,evt_00020970,20.954,20.954,0,ok
neo4j,8,2,evt_00020971,21.32,21.32,0,ok
neo4j,8,2,evt_00020972,21.12,21.12,0,ok
neo4j,8,2,evt_00020973,22.701,22.701,0,ok
neo4j,8,2,evt_00020974,24.909,24.909,0,ok
neo4j,8,2,evt_00020975,23.788,23.788,0,ok
neo4j,8,2,evt_00020976,14.209,14.209,0,ok
neo4j,8,2,evt_00020977,21.287,21.287,0,ok
neo4j,8,2,evt_00020978,22.737,22.737,0,ok
neo4j,8,2,evt_00020979,23.351,23.351,0,ok
neo4j,8,2,evt_00020980,21.121,21.121,0,ok
neo4j,8,2,evt_00020981,21.572,21.572,0,ok
neo4j,8,2,evt_00020982,21.226,21.226,0,ok
neo4j,8,2,evt_00020983,22.848,22.848,0,ok
neo4j,8,2,evt_00020984,27.267,27.267,0,ok
neo4j,8,2,evt_00020985,25.127,25.127,0,ok
neo4j,8,2,evt_00020986,20.111,20.111,0,ok
neo4j,8,2,evt_00020987,17.959,17.959,0,ok
neo4j,8,2,evt_00020988,24.183,24.183,0,ok
neo4j,8,2,evt_00020989,21.378,21.378,0,ok
neo4j,8,2,evt_00020990,21.872,21.872,0,ok
neo4j,8,2,evt_00020991,23.416,23.416,0,ok
neo4j,8,2,evt_00020992,23.9,23.9,0,ok
neo4j,8,2,evt_00020993,25.879,25.879,0,ok
neo4j,8,2,evt_00020994,20.635,20.635,0,ok
neo4j,8,2,evt_00020995,23.742,23.742,0,ok
neo4j,8,2,evt_00020996,22.574,22.574,0,ok
neo4j,8,2,evt_00020997,21.847,21.847,0,ok
neo4j,8,2,evt_00020998,25.45,25.45,0,ok
neo4j,8,2,evt_00020999,22.38,22.38,0,ok
neo4j,8,2,evt_00021000,22.513,22.513,0,ok
neo4j,8,2,evt_00021001,20.966,20.966,0,ok
neo4j,8,2,evt_00021002,22.04,22.04,0,ok
neo4j,8,2,evt_00021003,23.285,23.285,0,ok
neo4j,8,2,evt_00021004,24.538,24.538,0,ok
neo4j,8,2,evt_00021005,24.965,24.965,0,ok
neo4j,8,2,evt_00021006,22.428,22.428,0,ok
neo4j,8,2,evt_00021007,20.994,20.994,0,ok
neo4j,8,2,evt_00021008,18.535,18.535,0,ok
neo4j,8,2,evt_00021009,21.342,21.342,0,ok
neo4j,8,2,evt_00021010,20.669,20.669,0,ok
neo4j,8,2,evt_00021011,24.778,24.778,0,ok
neo4j,8,2,evt_00021012,22.982,22.982,0,ok
neo4j,8,2,evt_00021013,21.24,21.24,0,ok
neo4j,8,2,evt_00021014,17.393,17.393,0,ok
neo4j,8,2,evt_00021015,22.113,22.113,0,ok
neo4j,8,2,evt_00021016,21.124,21.124,0,ok
neo4j,8,2,evt_00021017,21.507,21.507,0,ok
neo4j,8,2,evt_00021018,30.057,30.057,0,ok
neo4j,8,2,evt_00021019,18.651,18.651,0,ok
neo4j,8,2,evt_00021020,22.794,22.794,0,ok
neo4j,8,2,evt_00021021,22.57,22.57,0,ok
neo4j,8,2,evt_00021022,24.317,24.317,0,ok
neo4j,8,2,evt_00021023,20.962,20.962,0,ok
neo4j,8,2,evt_00021024,23.556,23.556,0,ok
neo4j,8,2,evt_00021025,17.759,17.759,0,ok
neo4j,8,2,evt_00021026,26.346,26.346,0,ok
neo4j,8,2,evt_00021027,26.407,26.407,0,ok
neo4j,8,2,evt_00021028,23.163,23.163,0,ok
neo4j,8,2,evt_00021029,25.459,25.459,0,ok
neo4j,8,2,evt_00021030,18.934,18.934,0,ok
neo4j,8,2,evt_00021031,17.63,17.63,0,ok
neo4j,8,2,evt_00021032,22.518,22.518,0,ok
neo4j,8,2,evt_00021033,23.03,23.03,0,ok
neo4j,8,2,evt_00021034,21.179,21.179,0,ok
neo4j,8,2,evt_00021035,23.156,23.156,0,ok
neo4j,8,2,evt_00021036,25.808,25.808,0,ok
neo4j,8,2,evt_00021037,25.248,25.248,0,ok
neo4j,8,2,evt_00021038,20.903,20.903,0,ok
neo4j,8,2,evt_00021039,24.56,24.56,0,ok
neo4j,8,2,evt_00021040,22.331,22.331,0,ok
neo4j,8,2,evt_00021041,19.759,19.759,0,ok
neo4j,8,2,evt_00021042,25.329,25.329,0,ok
neo4j,8,2,evt_00021043,22.819,22.819,0,ok
neo4j,8,2,evt_00021044,24.587,24.587,0,ok
neo4j,8,2,evt_00021045,19.763,19.763,0,ok
neo4j,8,2,evt_00021046,27.741,27.741,0,ok
neo4j,8,2,evt_00021047,21.801,21.801,0,ok
neo4j,8,2,evt_00021048,23.135,23.135,0,ok
neo4j,8,2,evt_00021049,21.096,21.096,0,ok
neo4j,8,2,evt_00021050,17.051,17.051,0,ok
neo4j,8,2,evt_00021051,29.135,29.135,0,ok
neo4j,8,2,evt_00021052,20.951,20.951,0,ok
neo4j,8,2,evt_00021053,20.745,20.745,0,ok
neo4j,8,2,evt_00021054,22.126,22.126,0,ok
neo4j,8,2,evt_00021055,21.333,21.333,0,ok
neo4j,8,2,evt_00021056,29.698,29.698,0,ok
neo4j,8,2,evt_00021057,21.856,21.856,0,ok
neo4j,8,2,evt_00021058,22.705,22.705,0,ok
neo4j,8,2,evt_00021059,20.339,20.339,0,ok
neo4j,8,2,evt_00021060,20.832,20.832,0,ok
neo4j,8,2,evt_00021061,22.322,22.322,0,ok
neo4j,8,2,evt_00021062,19.145,19.145,0,ok
neo4j,8,2,evt_00021063,24.098,24.098,0,ok
neo4j,8,2,evt_00021064,21.246,21.246,0,ok
neo4j,8,2,evt_00021065,28.197,28.197,0,ok
neo4j,8,2,evt_00021066,23.562,23.562,0,ok
neo4j,8,2,evt_00021067,23.411,23.411,0,ok
neo4j,8,2,evt_00021068,24.642,24.642,0,ok
neo4j,8,2,evt_00021069,23.493,23.493,0,ok
neo4j,8,2,evt_00021070,19.889,19.889,0,ok
neo4j,8,2,evt_00021071,24.01,24.01,0,ok
neo4j,8,2,evt_00021072,22.364,22.364,0,ok
neo4j,8,2,evt_00021073,20.448,20.448,0,ok
neo4j,8,2,evt_00021074,21.775,21.775,0,ok
neo4j,8,2,evt_00021075,25.015,25.015,0,ok
neo4j,8,2,evt_00021076,21.597,21.597,0,ok
neo4j,8,2,evt_00021077,22.473,22.473,0,ok
neo4j,8,2,evt_00021078,22.843,22.843,0,ok
neo4j,8,2,evt_00021079,23.571,23.571,0,ok
neo4j,8,2,evt_00021080,24.537,24.537,0,ok
neo4j,8,2,evt_00021081,22.263,22.263,0,ok
neo4j,8,2,evt_00021082,21.558,21.558,0,ok
neo4j,8,2,evt_00021083,16.439,16.439,0,ok
neo4j,8,2,evt_00021084,22.323,22.323,0,ok
neo4j,8,2,evt_00021085,21.506,21.506,0,ok
neo4j,8,2,evt_00021086,25.579,25.579,0,ok
neo4j,8,2,evt_00021087,21.716,21.716,0,ok
neo4j,8,2,evt_00021088,21.764,21.764,0,ok
neo4j,8,2,evt_00021089,25.989,25.989,0,ok
neo4j,8,2,evt_00021090,21.371,21.371,0,ok
neo4j,8,2,evt_00021091,19.161,19.161,0,ok
neo4j,8,2,evt_00021092,18.142,18.142,0,ok
neo4j,8,2,evt_00021093,20.498,20.498,0,ok
neo4j,8,2,evt_00021094,23.201,23.201,0,ok
neo4j,8,2,evt_00021095,22.959,22.959,0,ok
neo4j,8,2,evt_00021096,20.393,20.393,0,ok
neo4j,8,2,evt_00021097,26.7,26.7,0,ok
neo4j,8,2,evt_00021098,19.513,19.513,0,ok
neo4j,8,2,evt_00021099,23.389,23.389,0,ok
neo4j,8,2,evt_00021100,22.415,22.415,0,ok
neo4j,8,2,evt_00021101,25.106,25.106,0,ok
neo4j,8,2,evt_00021102,19.06,19.06,0,ok
neo4j,8,2,evt_00021103,23.273,23.273,0,ok
neo4j,8,2,evt_00021104,19.712,19.712,0,ok
neo4j,8,2,evt_00021105,20.82,20.82,0,ok
neo4j,8,2,evt_00021106,18.323,18.323,0,ok
neo4j,8,2,evt_00021107,25.649,25.649,0,ok
neo4j,8,2,evt_00021108,21.983,21.983,0,ok
neo4j,8,2,evt_00021109,22.068,22.068,0,ok
neo4j,8,2,evt_00021110,23.433,23.433,0,ok
neo4j,8,2,evt_00021111,19.582,19.582,0,ok
neo4j,8,2,evt_00021112,24.425,24.425,0,ok
neo4j,8,2,evt_00021113,27.787,27.787,0,ok
neo4j,8,2,evt_00021114,22.112,22.112,0,ok
neo4j,8,2,evt_00021115,28.498,28.498,0,ok
neo4j,8,2,evt_00021116,21.521,21.521,0,ok
neo4j,8,2,evt_00021117,21.948,21.948,0,ok
neo4j,8,2,evt_00021118,21.673,21.673,0,ok
neo4j,8,2,evt_00021119,23.34,23.34,0,ok
neo4j,8,2,evt_00021120,23.884,23.884,0,ok
neo4j,8,2,evt_00021121,19.73,19.73,0,ok
neo4j,8,2,evt_00021122,24.755,24.755,0,ok
neo4j,8,2,evt_00021123,22.57,22.57,0,ok
neo4j,8,2,evt_00021124,27.031,27.031,0,ok
neo4j,8,2,evt_00021125,23.037,23.037,0,ok
neo4j,8,2,evt_00021126,20.846,20.846,0,ok
neo4j,8,2,evt_00021127,20.132,20.132,0,ok
neo4j,8,2,evt_00021128,23.794,23.794,0,ok
neo4j,8,2,evt_00021129,24.024,24.024,0,ok
neo4j,8,2,evt_00021130,24.023,24.023,0,ok
neo4j,8,2,evt_00021131,23.452,23.452,0,ok
neo4j,8,2,evt_00021132,18.977,18.977,0,ok
neo4j,8,2,evt_00021133,25.63,25.63,0,ok
neo4j,8,2,evt_00021134,22.164,22.164,0,ok
neo4j,8,2,evt_00021135,22.134,22.134,0,ok
neo4j,8,2,evt_00021136,18.588,18.588,0,ok
neo4j,8,2,evt_00021137,24.6,24.6,0,ok
neo4j,8,2,evt_00021138,21.899,21.899,0,ok
neo4j,8,2,evt_00021139,16.932,16.932,0,ok
neo4j,8,2,evt_00021140,21.97,21.97,0,ok
neo4j,8,2,evt_00021141,18.766,18.766,0,ok
neo4j,8,2,evt_00021142,20.028,20.028,0,ok
neo4j,8,2,evt_00021143,19.626,19.626,0,ok
neo4j,8,2,evt_00021144,21.782,21.782,0,ok
neo4j,8,2,evt_00021145,22.17,22.17,0,ok
neo4j,8,2,evt_00021146,24.159,24.159,0,ok
neo4j,8,2,evt_00021147,23.975,23.975,0,ok
neo4j,8,2,evt_00021148,26.149,26.149,0,ok
neo4j,8,2,evt_00021149,20.505,20.505,0,ok
neo4j,8,2,evt_00021150,18.287,18.287,0,ok
neo4j,8,2,evt_00021151,19.317,19.317,0,ok
neo4j,8,2,evt_00021152,29.94,29.94,0,ok
neo4j,8,2,evt_00021153,25.069,25.069,0,ok
neo4j,8,2,evt_00021154,23.971,23.971,0,ok
neo4j,8,2,evt_00021155,25.003,25.003,0,ok
neo4j,8,2,evt_00021156,15.286,15.286,0,ok
neo4j,8,2,evt_00021157,21.929,21.929,0,ok
neo4j,8,2,evt_00021158,25.11,25.11,0,ok
neo4j,8,2,evt_00021159,18.777,18.777,0,ok
neo4j,8,2,evt_00021160,23.116,23.116,0,ok
neo4j,8,2,evt_00021161,19.579,19.579,0,ok
neo4j,8,2,evt_00021162,22.41,22.41,0,ok
neo4j,8,2,evt_00021163,21.493,21.493,0,ok
neo4j,8,2,evt_00021164,24.757,24.757,0,ok
neo4j,8,2,evt_00021165,20.6,20.6,0,ok
neo4j,8,2,evt_00021166,22.266,22.266,0,ok
neo4j,8,2,evt_00021167,21.225,21.225,0,ok
neo4j,8,2,evt_00021168,21.969,21.969,0,ok
neo4j,8,2,evt_00021169,24.548,24.548,0,ok
neo4j,8,2,evt_00021170,24.791,24.791,0,ok
neo4j,8,2,evt_00021171,20.391,20.391,0,ok
neo4j,8,2,evt_00021172,21.054,21.054,0,ok
neo4j,8,2,evt_00021173,24.127,24.127,0,ok
neo4j,8,2,evt_00021174,23.135,23.135,0,ok
neo4j,8,2,evt_00021175,27.862,27.862,0,ok
neo4j,8,2,evt_00021176,20.635,20.635,0,ok
neo4j,8,2,evt_00021177,22.687,22.687,0,ok
neo4j,8,2,evt_00021178,25.286,25.286,0,ok
neo4j,8,2,evt_00021179,22.457,22.457,0,ok
neo4j,8,2,evt_00021180,24.429,24.429,0,ok
neo4j,8,2,evt_00021181,27.688,27.688,0,ok
neo4j,8,2,evt_00021182,23.647,23.647,0,ok
neo4j,8,2,evt_00021183,27.97,27.97,0,ok
neo4j,8,2,evt_00021184,26.98,26.98,0,ok
neo4j,8,2,evt_00021185,25.488,25.488,0,ok
neo4j,8,2,evt_00021186,23.552,23.552,0,ok
neo4j,8,2,evt_00021187,20.264,20.264,0,ok
neo4j,8,2,evt_00021188,23.716,23.716,0,ok
neo4j,8,2,evt_00021189,20.54,20.54,0,ok
neo4j,8,2,evt_00021190,24.101,24.101,0,ok
neo4j,8,2,evt_00021191,22.032,22.032,0,ok
neo4j,8,2,evt_00021192,22.974,22.974,0,ok
neo4j,8,2,evt_00021193,29.769,29.769,0,ok
neo4j,8,2,evt_00021194,27.003,27.003,0,ok
neo4j,8,2,evt_00021195,23.484,23.484,0,ok
neo4j,8,2,evt_00021196,24.966,24.966,0,ok
neo4j,8,2,evt_00021197,21.948,21.948,0,ok
neo4j,8,2,evt_00021198,28.527,28.527,0,ok
neo4j,8,2,evt_00021199,23.667,23.667,0,ok
neo4j,8,2,evt_00021200,17.415,17.415,0,ok
neo4j,8,2,evt_00021201,23.909,23.909,0,ok
neo4j,8,2,evt_00021202,28.333,28.333,0,ok
neo4j,8,2,evt_00021203,19.3,19.3,0,ok
neo4j,8,2,evt_00021204,19.364,19.364,0,ok
neo4j,8,2,evt_00021205,23.876,23.876,0,ok
neo4j,8,2,evt_00021206,23.529,23.529,0,ok
