method,query_id,split,category,category_label,pool_definition,conversation_pool_size,candidate_pool_size,candidate_reduction,gold_count,candidate_gold_count,candidate_hit,candidate_all_gold,candidate_recall,top10_gold_count,top10_hit,top10_recall,ranking_loss
BM25,conv-47_qa_146,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_147,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_148,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_149,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_15,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_16,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_17,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_18,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,2,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_19,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_2,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,4,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_20,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,2,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_21,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_22,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,3,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_23,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_24,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,3,1,1,0,0.3333333333333333,0,0,0.0,0.3333333333333333
BM25,conv-47_qa_25,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,0,0,0.0,0.5
BM25,conv-47_qa_26,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,4,2,1,0,0.5,2,1,0.5,0.0
BM25,conv-47_qa_27,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,2,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_28,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_29,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_3,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,1,1,0.5,0.0
BM25,conv-47_qa_30,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,0,0,0.0,0.5
BM25,conv-47_qa_31,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,1,1,0.5,0.0
BM25,conv-47_qa_32,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_33,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_34,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,2,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_35,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_36,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_37,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_38,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,3,2,1,0,0.6666666666666666,1,1,0.3333333333333333,0.3333333333333333
BM25,conv-47_qa_39,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_4,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_40,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,4,1,1,0,0.25,0,0,0.0,0.25
BM25,conv-47_qa_41,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_42,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_43,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_44,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,1,1,0.5,0.0
BM25,conv-47_qa_45,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,3,2,1,0,0.6666666666666666,2,1,0.6666666666666666,0.0
BM25,conv-47_qa_46,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_47,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_48,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,1,1,0.5,0.0
BM25,conv-47_qa_49,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,3,2,1,0,0.6666666666666666,0,0,0.0,0.6666666666666666
BM25,conv-47_qa_5,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,1,1,0.5,0.0
BM25,conv-47_qa_50,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_51,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,6,1,1,0,0.16666666666666666,0,0,0.0,0.16666666666666666
BM25,conv-47_qa_52,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_53,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,0,0,0.0,0.5
BM25,conv-47_qa_54,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,0,0,0.0,0.5
BM25,conv-47_qa_55,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_56,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,2,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_57,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_58,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_59,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_6,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_60,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,3,3,1,1,1.0,1,1,0.3333333333333333,0.6666666666666666
BM25,conv-47_qa_61,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,2,1,1,0,0.5,1,1,0.5,0.0
BM25,conv-47_qa_62,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,3,2,1,0,0.6666666666666666,1,1,0.3333333333333333,0.3333333333333333
BM25,conv-47_qa_63,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_64,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,3,2,1,0,0.6666666666666666,1,1,0.3333333333333333,0.3333333333333333
BM25,conv-47_qa_65,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_66,test,2,Temporal,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_67,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_68,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_69,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_7,test,3,Open-Domain,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_70,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_71,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_72,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,2,2,1,1,1.0,1,1,0.5,0.5
BM25,conv-47_qa_73,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_74,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_75,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_76,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_77,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_78,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_79,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_8,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,3,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_80,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_81,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_82,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_83,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_84,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_85,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_86,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_87,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_88,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_89,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_9,test,1,Multi-Hop,full_rank_top100,689,100,0.8548621190130624,2,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_90,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_91,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_92,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_93,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,2,2,1,1,1.0,2,1,1.0,0.0
BM25,conv-47_qa_94,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_95,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_96,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-47_qa_97,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-47_qa_98,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-47_qa_99,test,4,Single-Hop,full_rank_top100,689,100,0.8548621190130624,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_0,dev,2,Temporal,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_1,dev,1,Multi-Hop,full_rank_top100,681,100,0.8531571218795888,3,2,1,0,0.6666666666666666,2,1,0.6666666666666666,0.0
BM25,conv-48_qa_10,dev,2,Temporal,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_100,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_101,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_102,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_103,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_104,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_105,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_106,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_107,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_108,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_109,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_11,dev,3,Open-Domain,full_rank_top100,681,100,0.8531571218795888,4,1,1,0,0.25,1,1,0.25,0.0
BM25,conv-48_qa_110,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_111,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_112,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_113,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_114,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_115,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_116,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_117,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_118,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_119,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_12,dev,2,Temporal,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_120,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_121,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_122,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_123,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_124,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_125,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_126,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_127,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_128,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_129,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_13,dev,1,Multi-Hop,full_rank_top100,681,100,0.8531571218795888,4,3,1,0,0.75,1,1,0.25,0.5
BM25,conv-48_qa_130,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_131,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_132,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_133,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_134,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_135,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_136,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_137,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_138,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_139,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_14,dev,1,Multi-Hop,full_rank_top100,681,100,0.8531571218795888,4,2,1,0,0.5,1,1,0.25,0.25
BM25,conv-48_qa_140,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_141,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_142,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_143,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_144,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_145,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_146,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_147,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_148,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_149,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_15,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,3,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_150,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_151,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_152,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_153,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_154,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_155,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_156,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_157,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_158,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_159,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_16,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,2,1,1,0,0.5,1,1,0.5,0.0
BM25,conv-48_qa_160,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_161,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_162,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_163,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_164,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_165,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_166,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_167,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_168,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_169,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_17,dev,2,Temporal,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_170,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_171,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_172,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_173,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_174,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_175,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_176,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_177,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_178,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_179,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_18,dev,3,Open-Domain,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_180,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_181,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_182,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_183,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_184,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
BM25,conv-48_qa_185,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,0,0,0.0,1.0
BM25,conv-48_qa_186,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,0,0,0,0.0,0,0,0.0,0.0
BM25,conv-48_qa_187,dev,4,Single-Hop,full_rank_top100,681,100,0.8531571218795888,1,1,1,1,1.0,1,1,1.0,0.0
